order_item_id,order_id,product_id,customer_id,first_name,last_name,email,city,country,age,gender,membership_tier,registration_date,order_date,status,payment_method,shipping_city,shipping_country,product_name,category,brand,product_list_price,unit_cost,quantity,unit_price,discount_pct,line_gross,line_net,line_profit
314,96,11,5,Eve,Chan,eve.chan@email.com,Yangon,Myanmar,59,Female,Bronze,2021-08-14,2024-06-02,Completed,GrabPay,Ho Chi Minh City,Vietnam,Coffee Maker,Home & Living,BrewMaster,89.0,35.0,1,89.0,10,89.0,80.1,48.6
315,97,13,32,Felix,Allen,felix.allen@email.com,Singapore,Singapore,37,Male,Bronze,2021-09-03,2023-04-19,Completed,GrabPay,Hanoi,Vietnam,Desk Lamp,Home & Living,LumiLight,39.9,12.0,1,39.9,0,39.9,39.9,27.9
316,97,20,32,Felix,Allen,felix.allen@email.com,Singapore,Singapore,37,Male,Bronze,2021-09-03,2023-04-19,Completed,GrabPay,Hanoi,Vietnam,Resistance Bands Set,Sports,FitLife,25.0,7.0,1,25.0,0,25.0,25.0,18.0
317,97,12,32,Felix,Allen,felix.allen@email.com,Singapore,Singapore,37,Male,Bronze,2021-09-03,2023-04-19,Completed,GrabPay,Hanoi,Vietnam,Air Purifier,Home & Living,CleanAir,249.0,100.0,4,249.0,15,996.0,846.6,506.6
318,97,5,32,Felix,Allen,felix.allen@email.com,Singapore,Singapore,37,Male,Bronze,2021-09-03,2023-04-19,Completed,GrabPay,Hanoi,Vietnam,Smartwatch,Electronics,TechPro,299.0,130.0,3,299.0,15,897.0,762.45,430.95
319,97,10,32,Felix,Allen,felix.allen@email.com,Singapore,Singapore,37,Male,Bronze,2021-09-03,2023-04-19,Completed,GrabPay,Hanoi,Vietnam,Winter Jacket,Clothing,WarmWear,199.0,75.0,4,199.0,0,796.0,796.0,496.0
320,98,18,46,Vince,Mitchell,vince.mitchell@email.com,Ho Chi Minh City,Vietnam,28,Male,Silver,2022-02-17,2023-06-06,Completed,Bank Transfer,Hanoi,Vietnam,SQL Mastery Guide,Books,TechBooks,34.9,9.0,3,34.9,0,104.7,104.7,77.7
321,98,9,46,Vince,Mitchell,vince.mitchell@email.com,Ho Chi Minh City,Vietnam,28,Male,Silver,2022-02-17,2023-06-06,Completed,Bank Transfer,Hanoi,Vietnam,Denim Jeans,Clothing,FashionX,89.9,28.0,1,89.9,10,89.9,80.91,55.71
322,99,8,42,Rex,Adams,rex.adams@email.com,Jakarta,Indonesia,58,Female,Silver,2022-07-07,2023-10-04,Processing,GrabPay,Vientiane,Laos,Running Shoes,Clothing,SpeedStep,119.0,45.0,2,119.0,0,238.0,238.0,148.0
323,99,20,42,Rex,Adams,rex.adams@email.com,Jakarta,Indonesia,58,Female,Silver,2022-07-07,2023-10-04,Processing,GrabPay,Vientiane,Laos,Resistance Bands Set,Sports,FitLife,25.0,7.0,1,25.0,5,25.0,23.75,17.1
324,99,2,42,Rex,Adams,rex.adams@email.com,Jakarta,Indonesia,58,Female,Silver,2022-07-07,2023-10-04,Processing,GrabPay,Vientiane,Laos,Smartphone,Electronics,TechPro,899.0,500.0,3,899.0,15,2697.0,2292.45,1017.45
325,99,17,42,Rex,Adams,rex.adams@email.com,Jakarta,Indonesia,58,Female,Silver,2022-07-07,2023-10-04,Processing,GrabPay,Vientiane,Laos,Python Cookbook,Books,TechBooks,44.9,12.0,4,44.9,0,179.6,179.6,131.6
326,99,19,42,Rex,Adams,rex.adams@email.com,Jakarta,Indonesia,58,Female,Silver,2022-07-07,2023-10-04,Processing,GrabPay,Vientiane,Laos,Yoga Mat,Sports,FitLife,35.0,10.0,2,35.0,0,70.0,70.0,50.0
327,100,6,30,David,Walker,david.walker@email.com,Jakarta,Indonesia,56,Male,Gold,2022-01-18,2024-03-22,Completed,PayNow,Vientiane,Laos,Men's T-Shirt,Clothing,FashionX,29.9,8.0,3,29.9,0,89.7,89.7,65.7
328,100,14,30,David,Walker,david.walker@email.com,Jakarta,Indonesia,56,Male,Gold,2022-01-18,2024-03-22,Completed,PayNow,Vientiane,Laos,Bed Sheets Set,Home & Living,ComfortHome,69.9,22.0,3,69.9,15,209.7,178.24,122.15
329,100,16,30,David,Walker,david.walker@email.com,Jakarta,Indonesia,56,Male,Gold,2022-01-18,2024-03-22,Completed,PayNow,Vientiane,Laos,Data Engineering Handbook,Books,TechBooks,59.9,15.0,1,59.9,20,59.9,47.92,35.92
330,100,18,30,David,Walker,david.walker@email.com,Jakarta,Indonesia,56,Male,Gold,2022-01-18,2024-03-22,Completed,PayNow,Vientiane,Laos,SQL Mastery Guide,Books,TechBooks,34.9,9.0,1,34.9,15,34.9,29.66,22.01
331,100,7,30,David,Walker,david.walker@email.com,Jakarta,Indonesia,56,Male,Gold,2022-01-18,2024-03-22,Completed,PayNow,Vientiane,Laos,Women's Dress,Clothing,FashionX,79.9,22.0,2,79.9,10,159.8,143.82,104.22
332,101,6,16,Paul,Moore,paul.moore@email.com,Phnom Penh,Cambodia,36,Female,Bronze,2021-10-04,2023-03-30,Shipped,Debit Card,Manila,Philippines,Men's T-Shirt,Clothing,FashionX,29.9,8.0,4,29.9,20,119.6,95.68,70.08
333,102,2,49,Yuri,Turner,yuri.turner@email.com,Phnom Penh,Cambodia,28,Male,Bronze,2022-03-30,2024-04-20,Processing,GrabPay,Vientiane,Laos,Smartphone,Electronics,TechPro,899.0,500.0,4,899.0,0,3596.0,3596.0,1596.0
334,102,13,49,Yuri,Turner,yuri.turner@email.com,Phnom Penh,Cambodia,28,Male,Bronze,2022-03-30,2024-04-20,Processing,GrabPay,Vientiane,Laos,Desk Lamp,Home & Living,LumiLight,39.9,12.0,3,39.9,0,119.7,119.7,83.7
335,103,10,22,Victor,Harris,victor.harris@email.com,Phnom Penh,Cambodia,53,Male,Bronze,2021-05-22,2023-01-30,Completed,Debit Card,Yangon,Myanmar,Winter Jacket,Clothing,WarmWear,199.0,75.0,1,199.0,0,199.0,199.0,124.0
336,104,15,32,Felix,Allen,felix.allen@email.com,Singapore,Singapore,37,Male,Bronze,2021-09-03,2023-08-06,Completed,PayNow,Ho Chi Minh City,Vietnam,Non-stick Pan,Home & Living,KitchenPro,49.9,16.0,4,49.9,0,199.6,199.6,135.6
337,104,18,32,Felix,Allen,felix.allen@email.com,Singapore,Singapore,37,Male,Bronze,2021-09-03,2023-08-06,Completed,PayNow,Ho Chi Minh City,Vietnam,SQL Mastery Guide,Books,TechBooks,34.9,9.0,4,34.9,0,139.6,139.6,103.6
338,104,17,32,Felix,Allen,felix.allen@email.com,Singapore,Singapore,37,Male,Bronze,2021-09-03,2023-08-06,Completed,PayNow,Ho Chi Minh City,Vietnam,Python Cookbook,Books,TechBooks,44.9,12.0,2,44.9,20,89.8,71.84,52.64
339,105,11,18,Rachel,Anderson,rachel.anderson@email.com,Bangkok,Thailand,58,Female,Silver,2021-03-09,2024-09-02,Processing,Credit Card,Manila,Philippines,Coffee Maker,Home & Living,BrewMaster,89.0,35.0,2,89.0,15,178.0,151.3,91.8
340,106,9,34,Hank,King,hank.king@email.com,Yangon,Myanmar,57,Male,Gold,2022-11-07,2023-07-15,Completed,GrabPay,Kuala Lumpur,Malaysia,Denim Jeans,Clothing,FashionX,89.9,28.0,3,89.9,10,269.7,242.73,167.13
341,106,6,34,Hank,King,hank.king@email.com,Yangon,Myanmar,57,Male,Gold,2022-11-07,2023-07-15,Completed,GrabPay,Kuala Lumpur,Malaysia,Men's T-Shirt,Clothing,FashionX,29.9,8.0,2,29.9,0,59.8,59.8,43.8
342,106,1,34,Hank,King,hank.king@email.com,Yangon,Myanmar,57,Male,Gold,2022-11-07,2023-07-15,Completed,GrabPay,Kuala Lumpur,Malaysia,Laptop,Electronics,TechPro,1299.0,780.0,4,1299.0,20,5196.0,4156.8,1660.8
343,106,11,34,Hank,King,hank.king@email.com,Yangon,Myanmar,57,Male,Gold,2022-11-07,2023-07-15,Completed,GrabPay,Kuala Lumpur,Malaysia,Coffee Maker,Home & Living,BrewMaster,89.0,35.0,4,89.0,10,356.0,320.4,194.4
344,107,3,32,Felix,Allen,felix.allen@email.com,Singapore,Singapore,37,Male,Bronze,2021-09-03,2024-07-22,Cancelled,GrabPay,Bangkok,Thailand,Wireless Headphones,Electronics,SoundMax,149.0,60.0,2,149.0,0,298.0,298.0,178.0
345,107,13,32,Felix,Allen,felix.allen@email.com,Singapore,Singapore,37,Male,Bronze,2021-09-03,2024-07-22,Cancelled,GrabPay,Bangkok,Thailand,Desk Lamp,Home & Living,LumiLight,39.9,12.0,4,39.9,0,159.6,159.6,111.6
346,107,4,32,Felix,Allen,felix.allen@email.com,Singapore,Singapore,37,Male,Bronze,2021-09-03,2024-07-22,Cancelled,GrabPay,Bangkok,Thailand,Tablet,Electronics,TechPro,649.0,360.0,2,649.0,0,1298.0,1298.0,578.0
347,108,13,42,Rex,Adams,rex.adams@email.com,Jakarta,Indonesia,58,Female,Silver,2022-07-07,2024-12-29,Shipped,Credit Card,Yangon,Myanmar,Desk Lamp,Home & Living,LumiLight,39.9,12.0,3,39.9,0,119.7,119.7,83.7
348,108,8,42,Rex,Adams,rex.adams@email.com,Jakarta,Indonesia,58,Female,Silver,2022-07-07,2024-12-29,Shipped,Credit Card,Yangon,Myanmar,Running Shoes,Clothing,SpeedStep,119.0,45.0,3,119.0,10,357.0,321.3,199.8
349,108,15,42,Rex,Adams,rex.adams@email.com,Jakarta,Indonesia,58,Female,Silver,2022-07-07,2024-12-29,Shipped,Credit Card,Yangon,Myanmar,Non-stick Pan,Home & Living,KitchenPro,49.9,16.0,1,49.9,0,49.9,49.9,33.9
350,109,8,6,Frank,Wong,frank.wong@email.com,Jakarta,Indonesia,49,Female,Gold,2023-02-17,2023-10-29,Shipped,Debit Card,Bangkok,Thailand,Running Shoes,Clothing,SpeedStep,119.0,45.0,4,119.0,0,476.0,476.0,296.0
351,109,2,6,Frank,Wong,frank.wong@email.com,Jakarta,Indonesia,49,Female,Gold,2023-02-17,2023-10-29,Shipped,Debit Card,Bangkok,Thailand,Smartphone,Electronics,TechPro,899.0,500.0,2,899.0,5,1798.0,1708.1,758.1
352,109,4,6,Frank,Wong,frank.wong@email.com,Jakarta,Indonesia,49,Female,Gold,2023-02-17,2023-10-29,Shipped,Debit Card,Bangkok,Thailand,Tablet,Electronics,TechPro,649.0,360.0,3,649.0,15,1947.0,1654.95,736.95
353,110,10,20,Tina,Jackson,tina.jackson@email.com,Jakarta,Indonesia,37,Female,Platinum,2021-09-29,2024-11-10,Completed,GrabPay,Vientiane,Laos,Winter Jacket,Clothing,WarmWear,199.0,75.0,3,199.0,10,597.0,537.3,334.8
354,111,8,36,Jake,Scott,jake.scott@email.com,Manila,Philippines,47,Female,Platinum,2023-01-01,2024-06-27,Shipped,Bank Transfer,Ho Chi Minh City,Vietnam,Running Shoes,Clothing,SpeedStep,119.0,45.0,4,119.0,0,476.0,476.0,296.0
355,111,5,36,Jake,Scott,jake.scott@email.com,Manila,Philippines,47,Female,Platinum,2023-01-01,2024-06-27,Shipped,Bank Transfer,Ho Chi Minh City,Vietnam,Smartwatch,Electronics,TechPro,299.0,130.0,4,299.0,15,1196.0,1016.6,574.6
356,112,12,22,Victor,Harris,victor.harris@email.com,Phnom Penh,Cambodia,53,Male,Bronze,2021-05-22,2023-12-27,Completed,PayNow,Yangon,Myanmar,Air Purifier,Home & Living,CleanAir,249.0,100.0,2,249.0,15,498.0,423.3,253.3
357,112,14,22,Victor,Harris,victor.harris@email.com,Phnom Penh,Cambodia,53,Male,Bronze,2021-05-22,2023-12-27,Completed,PayNow,Yangon,Myanmar,Bed Sheets Set,Home & Living,ComfortHome,69.9,22.0,1,69.9,10,69.9,62.91,43.11
358,112,18,22,Victor,Harris,victor.harris@email.com,Phnom Penh,Cambodia,53,Male,Bronze,2021-05-22,2023-12-27,Completed,PayNow,Yangon,Myanmar,SQL Mastery Guide,Books,TechBooks,34.9,9.0,4,34.9,10,139.6,125.64,93.24
359,112,16,22,Victor,Harris,victor.harris@email.com,Phnom Penh,Cambodia,53,Male,Bronze,2021-05-22,2023-12-27,Completed,PayNow,Yangon,Myanmar,Data Engineering Handbook,Books,TechBooks,59.9,15.0,3,59.9,0,179.7,179.7,134.7
360,112,7,22,Victor,Harris,victor.harris@email.com,Phnom Penh,Cambodia,53,Male,Bronze,2021-05-22,2023-12-27,Completed,PayNow,Yangon,Myanmar,Women's Dress,Clothing,FashionX,79.9,22.0,1,79.9,0,79.9,79.9,57.9
361,113,17,17,Quinn,Taylor,quinn.taylor@email.com,Singapore,Singapore,42,Female,Gold,2021-08-23,2023-08-25,Cancelled,Debit Card,Kuala Lumpur,Malaysia,Python Cookbook,Books,TechBooks,44.9,12.0,3,44.9,20,134.7,107.76,78.96
362,113,7,17,Quinn,Taylor,quinn.taylor@email.com,Singapore,Singapore,42,Female,Gold,2021-08-23,2023-08-25,Cancelled,Debit Card,Kuala Lumpur,Malaysia,Women's Dress,Clothing,FashionX,79.9,22.0,4,79.9,0,319.6,319.6,231.6
363,113,18,17,Quinn,Taylor,quinn.taylor@email.com,Singapore,Singapore,42,Female,Gold,2021-08-23,2023-08-25,Cancelled,Debit Card,Kuala Lumpur,Malaysia,SQL Mastery Guide,Books,TechBooks,34.9,9.0,2,34.9,15,69.8,59.33,44.03
364,113,5,17,Quinn,Taylor,quinn.taylor@email.com,Singapore,Singapore,42,Female,Gold,2021-08-23,2023-08-25,Cancelled,Debit Card,Kuala Lumpur,Malaysia,Smartwatch,Electronics,TechPro,299.0,130.0,4,299.0,0,1196.0,1196.0,676.0
365,113,6,17,Quinn,Taylor,quinn.taylor@email.com,Singapore,Singapore,42,Female,Gold,2021-08-23,2023-08-25,Cancelled,Debit Card,Kuala Lumpur,Malaysia,Men's T-Shirt,Clothing,FashionX,29.9,8.0,4,29.9,20,119.6,95.68,70.08
366,114,15,21,Uma,White,uma.white@email.com,Vientiane,Laos,47,Female,Silver,2023-07-09,2023-05-03,Cancelled,Debit Card,Phnom Penh,Cambodia,Non-stick Pan,Home & Living,KitchenPro,49.9,16.0,2,49.9,10,99.8,89.82,61.02
367,115,15,13,Mia,Jones,mia.jones@email.com,Ho Chi Minh City,Vietnam,32,Female,Gold,2022-04-10,2023-08-10,Completed,Bank Transfer,Yangon,Myanmar,Non-stick Pan,Home & Living,KitchenPro,49.9,16.0,3,49.9,15,149.7,127.24,86.44
368,115,19,13,Mia,Jones,mia.jones@email.com,Ho Chi Minh City,Vietnam,32,Female,Gold,2022-04-10,2023-08-10,Completed,Bank Transfer,Yangon,Myanmar,Yoga Mat,Sports,FitLife,35.0,10.0,1,35.0,5,35.0,33.25,23.75
369,115,2,13,Mia,Jones,mia.jones@email.com,Ho Chi Minh City,Vietnam,32,Female,Gold,2022-04-10,2023-08-10,Completed,Bank Transfer,Yangon,Myanmar,Smartphone,Electronics,TechPro,899.0,500.0,3,899.0,20,2697.0,2157.6,957.6
370,115,20,13,Mia,Jones,mia.jones@email.com,Ho Chi Minh City,Vietnam,32,Female,Gold,2022-04-10,2023-08-10,Completed,Bank Transfer,Yangon,Myanmar,Resistance Bands Set,Sports,FitLife,25.0,7.0,1,25.0,15,25.0,21.25,15.3
371,116,19,49,Yuri,Turner,yuri.turner@email.com,Phnom Penh,Cambodia,28,Male,Bronze,2022-03-30,2024-06-21,Completed,Credit Card,Vientiane,Laos,Yoga Mat,Sports,FitLife,35.0,10.0,1,35.0,5,35.0,33.25,23.75
372,116,3,49,Yuri,Turner,yuri.turner@email.com,Phnom Penh,Cambodia,28,Male,Bronze,2022-03-30,2024-06-21,Completed,Credit Card,Vientiane,Laos,Wireless Headphones,Electronics,SoundMax,149.0,60.0,3,149.0,15,447.0,379.95,226.95
373,117,18,13,Mia,Jones,mia.jones@email.com,Ho Chi Minh City,Vietnam,32,Female,Gold,2022-04-10,2023-10-31,Completed,Debit Card,Bangkok,Thailand,SQL Mastery Guide,Books,TechBooks,34.9,9.0,1,34.9,0,34.9,34.9,25.9
374,118,2,20,Tina,Jackson,tina.jackson@email.com,Jakarta,Indonesia,37,Female,Platinum,2021-09-29,2023-01-15,Completed,PayNow,Phnom Penh,Cambodia,Smartphone,Electronics,TechPro,899.0,500.0,2,899.0,20,1798.0,1438.4,638.4
375,118,10,20,Tina,Jackson,tina.jackson@email.com,Jakarta,Indonesia,37,Female,Platinum,2021-09-29,2023-01-15,Completed,PayNow,Phnom Penh,Cambodia,Winter Jacket,Clothing,WarmWear,199.0,75.0,4,199.0,0,796.0,796.0,496.0
376,118,14,20,Tina,Jackson,tina.jackson@email.com,Jakarta,Indonesia,37,Female,Platinum,2021-09-29,2023-01-15,Completed,PayNow,Phnom Penh,Cambodia,Bed Sheets Set,Home & Living,ComfortHome,69.9,22.0,4,69.9,5,279.6,265.62,182.02
377,118,6,20,Tina,Jackson,tina.jackson@email.com,Jakarta,Indonesia,37,Female,Platinum,2021-09-29,2023-01-15,Completed,PayNow,Phnom Penh,Cambodia,Men's T-Shirt,Clothing,FashionX,29.9,8.0,4,29.9,5,119.6,113.62,83.22
378,119,18,3,Charlie,Lim,charlie.lim@email.com,Singapore,Singapore,27,Male,Silver,2021-02-02,2023-02-25,Completed,Debit Card,Phnom Penh,Cambodia,SQL Mastery Guide,Books,TechBooks,34.9,9.0,2,34.9,15,69.8,59.33,44.03
379,120,4,41,Pam,Green,pam.green@email.com,Bangkok,Thailand,39,Female,Silver,2022-06-11,2024-05-17,Completed,Bank Transfer,Kuala Lumpur,Malaysia,Tablet,Electronics,TechPro,649.0,360.0,4,649.0,10,2596.0,2336.4,1040.4
380,120,6,41,Pam,Green,pam.green@email.com,Bangkok,Thailand,39,Female,Silver,2022-06-11,2024-05-17,Completed,Bank Transfer,Kuala Lumpur,Malaysia,Men's T-Shirt,Clothing,FashionX,29.9,8.0,2,29.9,15,59.8,50.83,37.23
381,120,18,41,Pam,Green,pam.green@email.com,Bangkok,Thailand,39,Female,Silver,2022-06-11,2024-05-17,Completed,Bank Transfer,Kuala Lumpur,Malaysia,SQL Mastery Guide,Books,TechBooks,34.9,9.0,2,34.9,20,69.8,55.84,41.44
382,121,1,19,Sam,Thomas,sam.thomas@email.com,Yangon,Myanmar,47,Female,Silver,2022-11-03,2024-04-25,Shipped,PayNow,Yangon,Myanmar,Laptop,Electronics,TechPro,1299.0,780.0,3,1299.0,5,3897.0,3702.15,1479.15
383,122,14,12,Leo,Smith,leo.smith@email.com,Bangkok,Thailand,28,Female,Gold,2021-03-23,2023-02-22,Shipped,Credit Card,Manila,Philippines,Bed Sheets Set,Home & Living,ComfortHome,69.9,22.0,4,69.9,0,279.6,279.6,191.6
384,122,18,12,Leo,Smith,leo.smith@email.com,Bangkok,Thailand,28,Female,Gold,2021-03-23,2023-02-22,Shipped,Credit Card,Manila,Philippines,SQL Mastery Guide,Books,TechBooks,34.9,9.0,2,34.9,0,69.8,69.8,51.8
385,122,13,12,Leo,Smith,leo.smith@email.com,Bangkok,Thailand,28,Female,Gold,2021-03-23,2023-02-22,Shipped,Credit Card,Manila,Philippines,Desk Lamp,Home & Living,LumiLight,39.9,12.0,2,39.9,15,79.8,67.83,47.43
386,122,8,12,Leo,Smith,leo.smith@email.com,Bangkok,Thailand,28,Female,Gold,2021-03-23,2023-02-22,Shipped,Credit Card,Manila,Philippines,Running Shoes,Clothing,SpeedStep,119.0,45.0,1,119.0,0,119.0,119.0,74.0
387,122,17,12,Leo,Smith,leo.smith@email.com,Bangkok,Thailand,28,Female,Gold,2021-03-23,2023-02-22,Shipped,Credit Card,Manila,Philippines,Python Cookbook,Books,TechBooks,44.9,12.0,4,44.9,10,179.6,161.64,118.44
388,123,8,5,Eve,Chan,eve.chan@email.com,Yangon,Myanmar,59,Female,Bronze,2021-08-14,2024-02-15,Completed,Bank Transfer,Yangon,Myanmar,Running Shoes,Clothing,SpeedStep,119.0,45.0,2,119.0,0,238.0,238.0,148.0
389,124,20,41,Pam,Green,pam.green@email.com,Bangkok,Thailand,39,Female,Silver,2022-06-11,2024-12-03,Completed,Debit Card,Singapore,Singapore,Resistance Bands Set,Sports,FitLife,25.0,7.0,1,25.0,5,25.0,23.75,17.1
390,125,2,37,Lily,Torres,lily.torres@email.com,Phnom Penh,Cambodia,50,Male,Silver,2023-07-11,2023-11-08,Completed,Credit Card,Kuala Lumpur,Malaysia,Smartphone,Electronics,TechPro,899.0,500.0,2,899.0,10,1798.0,1618.2,718.2
391,125,8,37,Lily,Torres,lily.torres@email.com,Phnom Penh,Cambodia,50,Male,Silver,2023-07-11,2023-11-08,Completed,Credit Card,Kuala Lumpur,Malaysia,Running Shoes,Clothing,SpeedStep,119.0,45.0,2,119.0,20,238.0,190.4,118.4
392,125,20,37,Lily,Torres,lily.torres@email.com,Phnom Penh,Cambodia,50,Male,Silver,2023-07-11,2023-11-08,Completed,Credit Card,Kuala Lumpur,Malaysia,Resistance Bands Set,Sports,FitLife,25.0,7.0,1,25.0,0,25.0,25.0,18.0
393,125,13,37,Lily,Torres,lily.torres@email.com,Phnom Penh,Cambodia,50,Male,Silver,2023-07-11,2023-11-08,Completed,Credit Card,Kuala Lumpur,Malaysia,Desk Lamp,Home & Living,LumiLight,39.9,12.0,3,39.9,0,119.7,119.7,83.7
394,125,15,37,Lily,Torres,lily.torres@email.com,Phnom Penh,Cambodia,50,Male,Silver,2023-07-11,2023-11-08,Completed,Credit Card,Kuala Lumpur,Malaysia,Non-stick Pan,Home & Living,KitchenPro,49.9,16.0,3,49.9,10,149.7,134.73,91.53
395,126,11,36,Jake,Scott,jake.scott@email.com,Manila,Philippines,47,Female,Platinum,2023-01-01,2024-03-02,Processing,Bank Transfer,Vientiane,Laos,Coffee Maker,Home & Living,BrewMaster,89.0,35.0,4,89.0,0,356.0,356.0,216.0
396,126,8,36,Jake,Scott,jake.scott@email.com,Manila,Philippines,47,Female,Platinum,2023-01-01,2024-03-02,Processing,Bank Transfer,Vientiane,Laos,Running Shoes,Clothing,SpeedStep,119.0,45.0,3,119.0,0,357.0,357.0,222.0
397,126,10,36,Jake,Scott,jake.scott@email.com,Manila,Philippines,47,Female,Platinum,2023-01-01,2024-03-02,Processing,Bank Transfer,Vientiane,Laos,Winter Jacket,Clothing,WarmWear,199.0,75.0,2,199.0,15,398.0,338.3,210.8
398,126,5,36,Jake,Scott,jake.scott@email.com,Manila,Philippines,47,Female,Platinum,2023-01-01,2024-03-02,Processing,Bank Transfer,Vientiane,Laos,Smartwatch,Electronics,TechPro,299.0,130.0,4,299.0,10,1196.0,1076.4,608.4
399,126,19,36,Jake,Scott,jake.scott@email.com,Manila,Philippines,47,Female,Platinum,2023-01-01,2024-03-02,Processing,Bank Transfer,Vientiane,Laos,Yoga Mat,Sports,FitLife,35.0,10.0,4,35.0,0,140.0,140.0,100.0
400,127,13,15,Olivia,Wilson,olivia.wilson@email.com,Bangkok,Thailand,32,Female,Platinum,2022-07-01,2024-06-19,Shipped,GrabPay,Hanoi,Vietnam,Desk Lamp,Home & Living,LumiLight,39.9,12.0,4,39.9,5,159.6,151.62,106.02
401,127,17,15,Olivia,Wilson,olivia.wilson@email.com,Bangkok,Thailand,32,Female,Platinum,2022-07-01,2024-06-19,Shipped,GrabPay,Hanoi,Vietnam,Python Cookbook,Books,TechBooks,44.9,12.0,2,44.9,0,89.8,89.8,65.8
402,127,11,15,Olivia,Wilson,olivia.wilson@email.com,Bangkok,Thailand,32,Female,Platinum,2022-07-01,2024-06-19,Shipped,GrabPay,Hanoi,Vietnam,Coffee Maker,Home & Living,BrewMaster,89.0,35.0,4,89.0,0,356.0,356.0,216.0
403,128,16,20,Tina,Jackson,tina.jackson@email.com,Jakarta,Indonesia,37,Female,Platinum,2021-09-29,2024-08-25,Completed,Bank Transfer,Hanoi,Vietnam,Data Engineering Handbook,Books,TechBooks,59.9,15.0,4,59.9,0,239.6,239.6,179.6
404,128,8,20,Tina,Jackson,tina.jackson@email.com,Jakarta,Indonesia,37,Female,Platinum,2021-09-29,2024-08-25,Completed,Bank Transfer,Hanoi,Vietnam,Running Shoes,Clothing,SpeedStep,119.0,45.0,4,119.0,5,476.0,452.2,281.2
405,128,19,20,Tina,Jackson,tina.jackson@email.com,Jakarta,Indonesia,37,Female,Platinum,2021-09-29,2024-08-25,Completed,Bank Transfer,Hanoi,Vietnam,Yoga Mat,Sports,FitLife,35.0,10.0,2,35.0,5,70.0,66.5,47.5
406,128,10,20,Tina,Jackson,tina.jackson@email.com,Jakarta,Indonesia,37,Female,Platinum,2021-09-29,2024-08-25,Completed,Bank Transfer,Hanoi,Vietnam,Winter Jacket,Clothing,WarmWear,199.0,75.0,2,199.0,0,398.0,398.0,248.0
407,128,5,20,Tina,Jackson,tina.jackson@email.com,Jakarta,Indonesia,37,Female,Platinum,2021-09-29,2024-08-25,Completed,Bank Transfer,Hanoi,Vietnam,Smartwatch,Electronics,TechPro,299.0,130.0,2,299.0,0,598.0,598.0,338.0
408,129,15,40,Owen,Flores,owen.flores@email.com,Kuala Lumpur,Malaysia,24,Female,Bronze,2021-08-23,2023-03-03,Cancelled,Credit Card,Vientiane,Laos,Non-stick Pan,Home & Living,KitchenPro,49.9,16.0,3,49.9,0,149.7,149.7,101.7
409,130,7,49,Yuri,Turner,yuri.turner@email.com,Phnom Penh,Cambodia,28,Male,Bronze,2022-03-30,2023-08-01,Completed,Credit Card,Bangkok,Thailand,Women's Dress,Clothing,FashionX,79.9,22.0,1,79.9,0,79.9,79.9,57.9
410,130,2,49,Yuri,Turner,yuri.turner@email.com,Phnom Penh,Cambodia,28,Male,Bronze,2022-03-30,2023-08-01,Completed,Credit Card,Bangkok,Thailand,Smartphone,Electronics,TechPro,899.0,500.0,2,899.0,5,1798.0,1708.1,758.1
411,130,9,49,Yuri,Turner,yuri.turner@email.com,Phnom Penh,Cambodia,28,Male,Bronze,2022-03-30,2023-08-01,Completed,Credit Card,Bangkok,Thailand,Denim Jeans,Clothing,FashionX,89.9,28.0,2,89.9,20,179.8,143.84,99.04
412,130,13,49,Yuri,Turner,yuri.turner@email.com,Phnom Penh,Cambodia,28,Male,Bronze,2022-03-30,2023-08-01,Completed,Credit Card,Bangkok,Thailand,Desk Lamp,Home & Living,LumiLight,39.9,12.0,3,39.9,0,119.7,119.7,83.7
413,130,19,49,Yuri,Turner,yuri.turner@email.com,Phnom Penh,Cambodia,28,Male,Bronze,2022-03-30,2023-08-01,Completed,Credit Card,Bangkok,Thailand,Yoga Mat,Sports,FitLife,35.0,10.0,1,35.0,0,35.0,35.0,25.0
414,131,4,11,Karen,Brown,karen.brown@email.com,Kuala Lumpur,Malaysia,24,Male,Gold,2022-12-23,2023-09-03,Processing,Credit Card,Jakarta,Indonesia,Tablet,Electronics,TechPro,649.0,360.0,2,649.0,15,1298.0,1103.3,491.3
415,131,16,11,Karen,Brown,karen.brown@email.com,Kuala Lumpur,Malaysia,24,Male,Gold,2022-12-23,2023-09-03,Processing,Credit Card,Jakarta,Indonesia,Data Engineering Handbook,Books,TechBooks,59.9,15.0,2,59.9,5,119.8,113.81,85.31
416,132,18,11,Karen,Brown,karen.brown@email.com,Kuala Lumpur,Malaysia,24,Male,Gold,2022-12-23,2023-01-03,Shipped,Bank Transfer,Hanoi,Vietnam,SQL Mastery Guide,Books,TechBooks,34.9,9.0,3,34.9,5,104.7,99.46,73.81
417,132,11,11,Karen,Brown,karen.brown@email.com,Kuala Lumpur,Malaysia,24,Male,Gold,2022-12-23,2023-01-03,Shipped,Bank Transfer,Hanoi,Vietnam,Coffee Maker,Home & Living,BrewMaster,89.0,35.0,4,89.0,10,356.0,320.4,194.4
